track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_ms_log,duration_ms_scaled,loudness_clipped,loudness_scaled,tempo_clipped,tempo_scaled,danceability_scaled,energy_scaled,valence_scaled,speechiness_log,speechiness_scaled,acousticness_scaled,liveness_scaled,instrumentalness_binary,key_sin,key_cos,mode_scaled,time_signature_orig,time_signature_1,time_signature_3,time_signature_4,time_signature_5
3UPxTUgfoxubx8fC3wOJ0P,Dan Gibson's Solitudes,Dolphin Dreams,Angels of the Reef,22,350201,0,0.117,0.11,5,-26.081,1,0.0442,0.977,0.741,0.702,0.0449,83.687,4,new-age,12.766265409839853,1.3238782603100392,-26.081,-3.8360764098359987,83.687,-1.3389668048491583,-2.5077046116131876,-2.148294402009725,-1.6123476771471985,0.04325104199431494,-0.41692621068799196,0.9809236947791165,0.7048808172531215,1,0.49999999999999994,-0.8660254037844387,0.7507857519179617,4,False,False,True,False
3ivmnDVeJKCJjkRMNe3Dt2,The Prophet,The Hardcore Archive Part 3 (1997),Catch Me In Your Dreams - Original Mix,0,225388,0,0.552,0.946,2,-5.29,1,0.0927,0.000492,0.264,0.0767,0.282,162.968,4,hardstyle,12.325583077267403,0.1717036427405669,-5.29,0.5879556300181299,162.968,1.3451182124501786,-0.05429034879706251,1.1951185686508627,-0.7118758220889413,0.08865169759456264,0.1411601510423197,0.0004939759036144579,0.05964296770199155,0,0.8660254037844386,0.5000000000000001,0.7507857519179617,4,False,False,True,False
2wnoCQPbacTlzLcbTs7KhX,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Equilibrium - Radio Edit,29,138620,0,0.582,0.994,10,-5.548,0,0.242,0.00017,0.895,0.335,0.0393,145.005,4,trance,11.839498869412195,-1.0991752759191897,-5.548,0.5330568629418775,145.005,0.7369747838134563,0.11491063484542838,1.387084863617021,-1.633615675410911,0.21672298351128702,1.7154730558761713,0.0001706827309236948,0.326178928903106,1,-0.8660254037844386,0.5000000000000001,-1.331937902984166,4,False,False,True,False
1s46xFwjfRUkRlPlX3PwPk,Abraham Mateo;50 Cent;Austin Mahone,Háblame Bajito,Háblame Bajito,55,270693,0,0.791,0.646,11,-4.598,1,0.117,0.135,1.33e-05,0.16,0.256,92.026,4,spanish,12.508744310598717,0.650583117520428,-4.598,0.7352034858970707,92.026,-1.0566471449147583,1.2936774875547854,-0.004670774887625406,-0.8106200997418922,0.11064652008706366,0.4115309265180146,0.13554216867469882,0.14559900939015583,0,-0.5000000000000004,0.8660254037844384,0.7507857519179617,4,False,False,True,False
2PmMV9rGSDac68IaRmNv5Q,Walter Franco,Vela Aberta,Vela Aberta,38,252013,0,0.572,0.745,7,-8.642,1,0.0444,0.0895,8.64e-06,0.147,0.855,138.329,4,mpb,12.437239920505963,0.46363316010158306,-8.642,-0.12530277013535163,138.329,0.5109565502456362,0.05851030696459788,0.3912597084800757,1.464296143108787,0.04344255784283673,-0.41457200717039705,0.08985943775100402,0.1321845010834795,0,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
1lCZCeNWATY0JHYgH19zyI,Mountain Sprout,One More For The Ditch,Dry Counties,29,224373,0,0.533,0.841,2,-4.418,1,0.0315,0.126,0.000212,0.184,0.97,122.132,4,bluegrass,12.321069581390237,0.15990299859897222,-4.418,0.7735049512991072,122.132,-0.03739835225556044,-0.16145097177064047,0.7751922984123919,1.9010496788814548,0.03101405352916946,-0.5673490687008964,0.12650602409638556,0.17036425549478898,0,0.8660254037844386,0.5000000000000001,0.7507857519179617,4,False,False,True,False
1g54Kfpkw2ZetZdRXdUmaD,Christopher Zondaflex Tyler,Mr Chris Hip Hop Dance Moves,Wake Up,11,170946,0,0.653,0.298,1,-15.499,1,0.439,0.0444,0.0,0.103,0.812,90.148,4,kids,12.049108845922529,-0.5511449223655093,-15.499,-1.5843758160340464,90.148,-1.1202274688572937,0.515352962799325,-1.3964264133922721,1.3009882992981376,0.36394842790523074,3.5252379486874563,0.04457831325301205,0.08678154989165204,0,0.49999999999999994,0.8660254037844387,0.7507857519179617,4,False,False,True,False
2tY8OoNxbY4mR3sNRFzKBG,Chaos Team;Andy Luxx;Alex Engel,DJ Cashi präsentiert Mallora Closing 2022 powered by Xtreme Sound,Wahre Liebe,0,175171,0,0.732,0.92,7,-4.533,1,0.083,0.0668,6.11e-06,0.345,0.408,150.022,4,party,12.073523627360677,-0.48731188575990436,-4.533,0.7490345706255838,150.022,0.9068270123649473,0.9609155530578853,1.0911368255441942,-0.2333458611554094,0.07973496801885356,0.03155148787109018,0.06706827309236948,0.3364977814467031,0,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
4OukDE7pBKhCV4YYeYhnjq,Olivia Ong,A Girl Meets Bossanova,Fly Me to the Moon,46,186133,0,0.629,0.38,9,-10.874,1,0.0317,0.934,0.000693,0.103,0.232,114.854,4,mandopop,12.134222123417667,-0.32861419966647226,-10.874,-0.6002409411206058,114.854,-0.28379749903605755,0.37999217588533174,-1.068483992825085,-0.9017686637292316,0.031207927124193163,-0.5649658826466015,0.9377510040160644,0.08678154989165204,0,-1.0,-1.8369701987210297e-16,0.7507857519179617,4,False,False,True,False
1Qd5izEmKI7jIhoNDYwcAF,WAAX,Big Grief,Big Grief,28,163360,0,0.508,0.888,0,-3.911,1,0.0393,9.21e-06,0.00137,0.0858,0.325,126.015,4,garage,12.003717754829315,-0.6698210279313844,-3.911,0.8813874121815105,126.015,0.09406192349995872,-0.3024517914727167,0.9631592955667553,-0.5485679782782914,0.03854740961223893,-0.47474548770775726,9.246987951807229e-06,0.06903312351666495,0,0.0,1.0,0.7507857519179617,4,False,False,True,False
0qwMoAstkTXlWE8lQJBRzY,SLANDER;Crankdat;Asking Alexandria,Kneel Before Me,Kneel Before Me,54,201600,0,0.596,0.97,11,-2.7,0,0.0691,0.00208,0.00419,0.101,0.279,150.003,4,dubstep,12.214045775484509,-0.11991333059318707,-2.7,1.1390711599696566,150.003,0.906183760951258,0.19387109387859108,1.291101716133942,-0.7232693925873586,0.06681717303731714,-0.12724016629137538,0.002088353413654618,0.08471777938293264,0,-0.5000000000000004,0.8660254037844384,-1.331937902984166,4,False,False,True,False
6qnevstsEfllYX8BJFirS4,George Jones;The Jones Boys,Sings More New Favorites,Not What I Had In Mind,12,144853,0,0.735,0.392,11,-8.235,1,0.0281,0.542,0.0,0.125,0.758,119.449,4,honky-tonk,11.88348161759012,-0.9841813169698065,-8.235,-0.03869890114296885,119.449,-0.12823222293597744,0.9778356514221345,-1.0204924190835456,1.0959040303266239,0.027712438566535786,-0.6079340835639975,0.5441767068273093,0.10948302548756579,0,-0.5000000000000004,0.8660254037844384,0.7507857519179617,4,False,False,True,False
3dysNqzNtD4bhiI8tMJ4Vm,Emery,The Weak's End,Fractions,30,314026,0,0.414,0.828,1,-4.893,1,0.0477,0.0372,3.64e-06,0.172,0.306,154.017,3,hardcore,12.657234248454845,1.0388136516641402,-4.893,0.6724316398215108,154.017,1.0420790859274764,-0.8326148735525232,0.7232014268590573,-0.6207272581016018,0.04659728537678219,-0.37579260215095817,0.03734939759036145,0.15798163244247238,0,0.49999999999999994,0.8660254037844387,0.7507857519179617,3,False,True,False,False
1HJE27oUlGohZL9aYhEtPC,Tompi,Romansa,Cerita Kita,35,279520,0,0.48,0.32,0,-10.39,1,0.0312,0.726,0.000343,0.107,0.0877,143.991,4,j-rock,12.540832702923018,0.7344789953942983,-10.39,-0.4972525563729074,143.991,0.7026454715249952,-0.46037270953904214,-1.3084418615327829,-1.4497994047031098,0.03072317264284058,-0.5709247143254341,0.7289156626506024,0.09090909090909091,0,0.0,1.0,0.7507857519179617,4,False,False,True,False
3i4ssEZfLO3bgaB6hnj3tp,Matheus & Kauan,Tem Moda Pra Tudo (Ao Vivo),Baixinha - Ao Vivo,45,156704,0,0.74,0.545,3,-8.204,1,0.0403,0.656,0.0,0.165,0.829,103.982,4,sertanejo,11.962120335939717,-0.7785784857609882,-8.204,-0.03210253765706281,103.982,-0.6518727290164865,1.0060358153625497,-0.40859985387891645,1.365551865455836,0.03950913309471249,-0.46292352716053237,0.6586345381526105,0.1507584356619544,0,1.0,6.123233995736766e-17,0.7507857519179617,4,False,False,True,False
2Hz403eAzJ8BTGZX0PkgIP,Mickie Krause,Karneval Klassiker,Nur noch Schuhe an! - Masken-Version,0,225493,0,0.503,0.951,11,-3.52,1,0.139,0.0216,0.0,0.759,0.664,146.949,4,german,12.32604883003208,0.17292136460926902,-3.52,0.96458670647149,146.949,0.8027895600351229,-0.33065195541313197,1.2151150577098375,0.7389054880428779,0.1301506844650451,0.6512853528007536,0.02168674698795181,0.7636982767516253,0,-0.5000000000000004,0.8660254037844384,0.7507857519179617,4,False,False,True,False
48AJSd42lXpicsGqcgopof,Daddy Yankee;Bad Bunny,LEGENDADDY,X ÚLTIMA VEZ,85,192477,1,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,latino,12.167737140464581,-0.24098837694866557,-3.725,0.9209655930969483,90.04,-1.1238838453140527,1.4121181761045294,0.8311824677775214,0.39330051625754897,0.05391984198943043,-0.2857802680890951,0.07921686746987952,0.09194097616345064,0,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
6mbHaLohxTHM1HtI7XdJYl,Kishori Amonkar,"Vishnu Sahasranamavali, Vol. 1",Shri Vishnu Dhyanam,32,107733,0,0.179,0.0538,11,-18.765,1,0.0343,0.967,1.66e-05,0.355,0.115,90.381,1,classical,11.587420505060633,-1.7582402566931783,-18.765,-2.2793346271621107,90.381,-1.1123391752052112,-2.1580225787520386,-2.3730549390326017,-1.3461179131675112,0.033724869401620894,-0.5340264360742224,0.9708835341365462,0.34681663399030027,0,-0.5000000000000004,0.8660254037844384,0.7507857519179617,1,True,False,False,False
0q7u1QUZmKDTTa4WekSLST,Nationalteatern,Livet är en fest,Hanna från Arlöv,37,219840,0,0.588,0.422,0,-12.054,1,0.0302,0.225,0.0,0.486,0.832,123.627,4,ska,12.300659836768512,0.10654122762223218,-12.054,-0.8513283254228456,123.627,0.013215377400504482,0.14875083157392668,-0.900513484729697,1.3769454359542534,0.029752958149347798,-0.5828510504017012,0.22590361445783133,0.48199360231142296,0,0.0,1.0,0.7507857519179617,4,False,False,True,False
1Kl6QcGWVECHMfjqrQux5V,Christina Perri,Feeling Good - Adult Pop Favorites,arms,0,261213,0,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89e-06,0.103,0.252,145.312,4,rock,12.473095273722935,0.5573778483431773,-7.244,0.1721719444871326,145.312,0.7473683724451705,-0.5562532669364537,0.43125268659802535,-0.8258115270731154,0.06147132208810105,-0.19295389811211733,0.11044176706827309,0.08678154989165204,0,0.8660254037844387,-0.4999999999999998,0.7507857519179617,4,False,False,True,False
1COv0Vy5mrUMKrCXQI07qP,Jason Manford,A Different Stage,"This Is The Moment - From ""Jekyll And Hyde""",23,219240,0,0.399,0.223,5,-11.461,1,0.0298,0.594,0.0,0.065,0.117,66.532,4,comedy,12.297926860361109,0.09939579470087012,-11.461,-0.7251462755150251,66.532,-1.9197551207353118,-0.9172153653737687,-1.6963737492768942,-1.3385221995018997,0.02936460862990393,-0.587624826628513,0.5963855421686747,0.04756991022598288,0,0.49999999999999994,-0.8660254037844387,0.7507857519179617,4,False,False,True,False
0lYBSQXN6rCTvUZvg9S0lU,DJ Snake;Justin Bieber,Encore,Let Me Love You,84,205946,0,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4,electronic,12.235374133115743,-0.06414982368402058,-5.371,0.5707199705872134,99.988,-0.7870909472414529,0.4927928316469928,0.2752800719380217,-1.1638207851928326,0.03430480369199031,-0.5268976091029848,0.08664658634538153,0.11980187803116295,0,-0.8660254037844385,-0.5000000000000004,0.7507857519179617,4,False,False,True,False
030Et3kzlh9pt6oFrUEVxE,Aonikenk,Sentir Metalero,Sentir Metalero,23,178053,0,0.285,0.9,9,-4.513,0,0.0593,0.000389,2.28e-05,0.337,0.431,144.581,4,heavy-metal,12.089842154053127,-0.44464670301609793,-4.513,0.753290289003588,144.581,0.7226201206869198,-1.5601791032152361,1.011150869308295,-0.1459951540008757,0.05760831262031336,-0.24043984012559824,0.000390562248995984,0.32824269941182543,0,-1.0,-1.8369701987210297e-16,-1.331937902984166,4,False,False,True,False
3D8dVO2xTS63toTYrmCdCF,Aaryan Shah,Codex,Mania,50,204395,1,0.535,0.717,4,-6.133,0,0.0428,0.149,0.00015,0.149,0.31,91.006,4,soul,12.227814567648577,-0.08391449044585517,-6.133,0.4085771003852585,91.006,-1.0911795892285954,-0.15017090619447437,0.27927936974981665,-0.6055358307703785,0.04190940307720961,-0.4334182716968868,0.1495983935742972,0.13424827159219893,0,0.8660254037844387,-0.4999999999999998,-1.331937902984166,4,False,False,True,False
1f660M0jwz7F4qlDjTSLmO,Karan Randhawa,Phulkari,Phulkari,63,196133,0,0.547,0.785,5,-5.865,0,0.0675,0.204,0.0,0.0835,0.764,81.781,4,pop,12.186553378083799,-0.19179286857312985,-5.865,0.465603726650513,81.781,-1.4034950782434459,-0.08249051273747776,0.5512316209518743,1.1186911713234586,0.06531946612064256,-0.14565068906939188,0.20481927710843373,0.06665978743163761,0,0.49999999999999994,-0.8660254037844387,-1.331937902984166,4,False,False,True,False
0fg3tcKxZiPI6n5dZa8Dy9,Alka Yagnik;Mohammed Aziz,Bollywood Melody Queen (Alka Yagnik),"Bahut Jatate Ho Pyar (From ""Aadmi Khilona Hai"")",56,436333,0,0.593,0.61,5,-10.574,1,0.032,0.768,0.0117,0.147,0.907,133.067,4,pop-film,12.986163284106642,1.8988065713877769,-10.574,-0.5364051654505446,133.067,0.33280976399131157,0.17695099551434193,-0.14864549611224415,1.6617846984146893,0.03149866705937099,-0.5613919696603711,0.7710843373493976,0.1321845010834795,0,0.49999999999999994,-0.8660254037844387,0.7507857519179617,4,False,False,True,False
33Yl7zo5qhJXgvO4VsAQTs,Maria Bethânia,Mar De Sophia,Canto de Oxum / Inscrição,45,314026,0,0.424,0.056,4,-20.06,0,0.0517,0.898,0.000105,0.11,0.17,104.472,1,mpb,12.657234248454845,1.0388136516641402,-20.06,-2.5548923921378734,104.472,-0.6352836136108199,-0.7762145456716927,-2.3642564838466527,-1.1372357873631918,0.050407902543845695,-0.3289506911125208,0.9016064257028114,0.09400474667217007,0,0.8660254037844387,-0.4999999999999998,-1.331937902984166,1,True,False,False,False
5ldFgs2c1efBxVNOUN2qlw,Lorne Balfe;Harriet Slater,Pennyworth: The Origin of Batman's Butler - Season 3 (Soundtrack from the HBO® Max Original Series),Candlesticks and Caravans,15,227306,0,0.523,0.447,7,-10.943,1,0.0311,0.0036,0.000331,0.107,0.0657,118.981,3,british,12.334056805670881,0.19385841061082218,-10.943,-0.6149231695247196,118.981,-0.14407652091526754,-0.217851299651471,-0.8005310394348227,-1.5333522550248377,0.030626193541760837,-0.5721168273680743,0.0036144578313253013,0.09090909090909091,0,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,3,False,True,False,False
7mSKkvtSs8uWuo0GYff9qR,Zany;DV8;Galactixx,Wilde gullie bas ?! (Galactixx Remix),Wilde gullie bas ?! - Galactixx Remix Edit,23,174967,0,0.514,0.995,7,-3.451,1,0.123,0.023,0.114,0.654,0.373,155.04,4,hardstyle,12.072358379042388,-0.4903584556726595,-3.451,0.9792689348756038,155.04,1.0767130962540012,-0.2686115947442184,1.391084161428816,-0.3662708503036126,0.11600367575630613,0.4773836213115702,0.023092369477911646,0.6553503250438552,0,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
6caNnZ1eRwa4VmjicpxnOf,Scooter,Encore - Live and Direct,Posse (I Need You On the Floor),24,303546,0,0.53,0.997,8,-4.707,0,0.0946,0.0938,0.000903,0.961,0.203,139.569,4,happy,12.623291737459175,0.9500701356772483,-4.707,0.7120098207369485,139.569,0.5529371688232415,-0.17837107013488962,1.399082757052406,-1.0119065118806,0.09038899972768073,0.16251589170023428,0.09417670682730923,0.9721390981322877,0,-0.8660254037844385,-0.5000000000000004,-1.331937902984166,4,False,False,True,False
4bbeXHwW95npFQuPa2D8e1,Anirudh Ravichander;Kamal Haasan,"Mathuga Mathuga (From ""Vikram Hitlist"")","Mathuga Mathuga (From ""Vikram Hitlist"")",57,211384,0,0.829,0.811,0,-5.693,1,0.392,0.321,0.0,0.056,0.919,130.034,4,hip-hop,12.26143639436628,0.003990588739698764,-5.693,0.5022029047013481,130.034,0.23012652516398935,1.5079987335019407,0.6552133640585434,1.707358980408359,0.33074156191222787,3.117043424148479,0.32228915662650603,0.03828294293674543,0,0.0,1.0,0.7507857519179617,4,False,False,True,False
1dWnVKDsE1uRpu87RLF0G4,Danny Byrd,Sick Music Sampler 2,Red Mist - VIP,16,363413,0,0.545,0.952,1,-8.133,0,0.125,0.00244,0.0377,0.267,0.527,178.007,4,drum-and-bass,12.803297959243414,1.4207007564550496,-8.133,-0.016994737415148047,178.007,1.8542686340539016,-0.09377057831364387,1.2191143555216326,0.21859910194848203,0.11778303565638346,0.4992563559607489,0.0024497991967871485,0.2560107316066454,0,0.49999999999999994,0.8660254037844387,-1.331937902984166,4,False,False,True,False
2ZgzcSD8lWLOwWoNYFX219,Chilly Gonzales;Johannes Bornlöf,Refreshing Piano,Gogol,0,117482,0,0.382,0.014,7,-27.667,0,0.0444,0.99,0.935,0.107,0.349,162.072,4,ambient,11.674048921248003,-1.531748167235694,-27.667,-4.17355487721172,162.072,1.3147838299941024,-1.0130959227711804,-2.532226991942041,-0.45741941429095206,0.04344255784283673,-0.41457200717039705,0.9939759036144579,0.09090909090909091,1,-0.4999999999999997,-0.8660254037844388,-1.331937902984166,4,False,False,True,False
1x41485hXYMS0PNICGph1X,Koe Wetzel,Harold Saul High,L.T.W.Y.H.M.,48,209849,0,0.439,0.528,9,-7.117,1,0.0262,0.398,0.0,0.0703,0.079,139.866,4,country,12.254148268761737,-0.015064391935823911,-7.117,0.19919575618745838,139.866,0.5629922040793303,-0.6916140538504469,-0.47658791667943085,-1.4828407591485202,0.02586265952572737,-0.6306724436436285,0.3995983935742972,0.05303890207408937,0,-1.0,-1.8369701987210297e-16,0.7507857519179617,4,False,False,True,False
2xnlCGTDKbnnVe9sf85RXy,The Acacia Strain,3750,Smoke Ya Later,24,250693,0,0.276,0.934,6,-5.371,1,0.0716,6.41e-05,0.00219,0.297,0.307,137.128,4,metalcore,12.431988350872352,0.44990280427151297,-5.371,0.5707199705872134,137.128,0.47029628983297034,-1.6109393983079832,1.1471269949093237,-0.616929401268796,0.06915285868831662,-0.0985288120195467,6.435742971887551e-05,0.2869672892374368,0,1.2246467991473532e-16,-1.0,0.7507857519179617,4,False,False,True,False
6T1071kNui4EUABJp4Dciq,Supersubmarina,Electroviral,Chas! Y Aparezco A Tu Lado,53,169066,0,0.669,0.884,9,-2.613,1,0.0402,0.00184,0.0,0.0676,0.963,128.018,4,spanish,12.038050365043933,-0.5800575881009815,-2.613,1.1575835349139745,128.018,0.16187416463781737,0.6055934874086538,0.9471621043195754,1.8744646810518144,0.03941300235683504,-0.46410521172088004,0.001847389558232932,0.05025281188731813,0,-1.0,-1.8369701987210297e-16,0.7507857519179617,4,False,False,True,False
1eoQsc67QBYVC4Pw84Lqk8,9mm Parabellum Bullet,Rock & Halloween,Vampiregirl,1,191786,0,0.378,0.934,11,-3.702,0,0.107,0.0013,0.0149,0.322,0.602,159.829,4,hard-rock,12.164140660197987,-0.250391461595991,-3.702,0.9258596692316529,159.829,1.2388463078412233,-1.0356560539235127,1.1471269949093237,0.5034383644089175,0.10165365372649983,0.30098635392671935,0.0013052208835341366,0.3127644205964297,0,-0.5000000000000004,0.8660254037844384,-1.331937902984166,4,False,False,True,False
5bEJZOd6WCB8ohLyx2wctu,Purples,calvário,puro e simples,24,297226,0,0.362,0.4,1,-7.607,1,0.0273,0.452,6.78e-06,0.147,0.262,94.883,4,groove,12.602251435613182,0.8950597575859788,-7.607,0.0949306559263587,94.883,-0.9599224454984517,-1.1258965785328414,-0.9884980365891859,-0.7878329587450573,0.026934001240080944,-0.6175030038717008,0.45381526104417674,0.1321845010834795,0,0.49999999999999994,0.8660254037844387,0.7507857519179617,4,False,False,True,False
0GoyU0X4nwqUigVwBPSDen,Mayhem,Deathcrush,Chainsaw Gutsfuck,50,212760,1,0.249,0.828,3,-10.821,0,0.0685,3.04e-06,0.951,0.112,0.279,120.23,5,black-metal,12.267924748976812,0.020954548806820128,-10.821,-0.5889632874188948,120.23,-0.101791204299598,-1.7632202835862256,0.7232014268590573,-0.7232693925873586,0.06625579577706527,-0.13414088145925043,3.052208835341366e-06,0.09606851718088949,1,1.0,6.123233995736766e-17,-1.331937902984166,5,False,False,False,True
2rqTZrpsqlbzIz3wQ7s2Q1,Brando,Yes or No,Yes or No,64,175570,0,0.879,0.655,4,-5.602,1,0.0401,0.106,0.00397,0.131,0.67,118.025,4,deep-house,12.075798798480928,-0.4813633958350224,-5.602,0.5215664233212665,118.025,-0.17644222362509887,1.7900003729060932,0.03132290541852928,0.7616926290397128,0.03931686237695038,-0.46528700988835764,0.10642570281124498,0.11567433701372408,0,0.8660254037844387,-0.4999999999999998,0.7507857519179617,4,False,False,True,False
0zlaa4AmbFE7MVDijsyD9Q,Greta Van Fleet,The Battle at Garden’s Gate,Heat Above,67,341255,0,0.338,0.847,3,-3.692,1,0.0458,0.00881,0.00105,0.147,0.232,139.061,4,blues,12.74038820774432,1.2562216895232206,-3.692,0.9279875284206549,139.061,0.5357386573414488,-1.2612573654468344,0.7991880852831617,-0.9017686637292316,0.044782142771893185,-0.3981051947554284,0.008845381526104418,0.1321845010834795,0,1.0,6.123233995736766e-17,0.7507857519179617,4,False,False,True,False
03WUYXkJU0ZTexcRAwqOAW,Chicken Dance Mix DJ's,CHICKEN DANCE PARTY,Hokey Pokey [Deluxe],9,215040,0,0.629,0.797,8,-4.393,1,0.199,0.0218,0.0,0.107,0.708,124.874,3,kids,12.278583986603728,0.04882338340402933,-4.393,0.7788245992716124,124.874,0.055432983341048535,0.37999217588533174,0.5992231946934139,0.9060111886863332,0.1814878760453772,1.2823464265171256,0.021887550200803213,0.09090909090909091,0,-0.8660254037844385,-0.5000000000000004,0.7507857519179617,3,False,True,False,False
5aQe0faFOjeskrHwpleXLJ,When Chai Met Toast,Yellow Paper Daisy,Yellow Paper Daisy,55,199772,0,0.428,0.442,7,-10.485,1,0.0303,0.775,0.000132,0.0818,0.687,105.829,4,indie,12.20493700092988,-0.14372844198588525,-10.485,-0.5174672186684265,105.829,-0.5893419205383914,-0.7536544145193604,-0.8205275284937976,0.8262561951974116,0.0298500219688853,-0.581657895959653,0.7781124497991968,0.0649055824992261,0,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
07njv8LyAizW6MnaORtuEl,Danny G;Shiloh Dynasty,Tell Me Why (feat. Shiloh Dynasty),Tell Me Why (feat. Shiloh Dynasty),58,161016,1,0.77,0.621,1,-7.635,1,0.454,0.447,0.0,0.158,0.301,126.289,4,chill,11.989265228454475,-0.7076075077106877,-7.635,0.08897265019715309,126.289,0.10333828599210716,1.1752367990050412,-0.10465322018249953,-0.6397165422656309,0.37431837911132765,3.6527103004281196,0.4487951807228916,0.14353523888143638,0,0.49999999999999994,0.8660254037844387,0.7507857519179617,4,False,False,True,False
36NwMJRaCy7x77xYGJiG2M,Allman Brothers Band,Fishing Music,Midnight Rider,1,177960,0,0.346,0.589,7,-9.922,1,0.036,0.21,0.00703,0.15,0.638,189.486,4,songwriter,12.089319704144469,-0.4460126609391065,-9.922,-0.3976687463276122,189.486,2.2428940539348194,-1.2161371031421704,-0.23263075015993842,0.6401612103899268,0.03536714383729131,-0.5138388208812602,0.21084337349397592,0.13528015684655864,0,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
2vP0JcTiuYnzrBy45ACKBz,Keisha White,The Weakness In Me,The Weakness In Me,26,200720,0,0.717,0.554,7,-5.389,1,0.044,0.0592,0.0,0.11,0.324,128.039,4,acoustic,12.20967116309246,-0.13135086050367992,-5.389,0.5668898240470097,128.039,0.16258512672663122,0.8763150612366396,-0.37260617357276177,-0.5523658351110972,0.04305948946044697,-0.4192808651592374,0.05943775100401607,0.09400474667217007,0,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
2gVot4EEd2oo2cA0bYJ4wW,Ella Fitzgerald,Holiday Anthems 2022,Frosty The Snowman,0,131733,0,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues,11.78854001690368,-1.2324084283762935,-7.57,0.1028037349256662,76.783,-1.5727040553812481,0.09799053648117922,-0.5805696597861,1.3921368632854767,0.05002749359964816,-0.33362685802751385,0.7359437751004017,0.2704571251676814,0,-0.8660254037844385,-0.5000000000000004,0.7507857519179617,4,False,False,True,False
308mpl3G2FseXxGEjtyLIW,David Quinlan,Fogo e Glória (Ao Vivo em Curitiba),Abra os Olhos do Meu Coração - Ao Vivo em Curitiba,46,511226,0,0.333,0.765,4,-7.748,1,0.0431,0.0173,0.0,0.191,0.411,111.734,4,gospel,13.144568997552106,2.3129621406488656,-7.748,0.06492784136143001,111.734,-0.3894261522313243,-1.2894575293872497,0.471245664715975,-0.22195229065699196,0.04219704869978836,-0.42988239546668217,0.017369477911646586,0.17758745227530698,0,0.8660254037844387,-0.4999999999999998,0.7507857519179617,4,False,False,True,False
6fVazKhR05IQGpyTDnyd3L,Vwillz,Before the Storm - Night,Eyes on You,50,150151,1,0.657,0.387,8,-14.169,0,0.0782,0.508,0.0371,0.107,0.393,180.012,4,sad,11.919403393336086,-0.890262965419551,-14.169,-1.301370543896776,180.012,1.9221485858668852,0.5379130939516572,-1.0404889081425204,-0.29031371364749636,0.0752929840354313,-0.023051483108009935,0.5100401606425703,0.09090909090909091,0,-0.8660254037844385,-0.5000000000000004,-1.331937902984166,4,False,False,True,False
4DTtP6afDsZaChCjNqvz2z,The Circle Session Players,The Circle Sessions: The Music of Carthay Circle - Vol. 2,Who's Afraid of the Big Bad Wolf,20,151206,0,0.722,0.415,0,-11.043,1,0.0335,0.816,0.856,0.0762,0.799,86.115,4,disney,11.926405037952225,-0.8719569962175046,-11.043,-0.6362017614147398,86.115,-1.256766045247201,0.9045152251770548,-0.9285085694122617,1.251616160471662,0.0329511001396859,-0.5435379743219144,0.8192771084337349,0.0591270250748117,1,0.0,1.0,0.7507857519179617,4,False,False,True,False
4dAbCuNehX0eahmR3uXhpD,Cerwen,Dotters,Dotters,36,157000,0,0.765,0.327,7,-10.885,1,0.0648,0.98,0.942,0.115,0.56,119.989,4,study,11.964007453736912,-0.7736445706353273,-10.885,-0.6025815862285079,119.989,-0.10995034065218108,1.147036635064626,-1.2804467768502181,0.34392837743107385,0.06278698809876482,-0.17678110837073813,0.9839357429718876,0.09916417294396865,1,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
00Y9r5SfbDdEjJhNg7laQr,Harold Faltermeyer;Steve Stevens,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),"Top Gun Anthem - From ""Top Gun"" Original Soundtrack",62,252200,0,0.423,0.651,0,-8.741,1,0.0406,0.00799,0.618,0.31,0.14,107.011,4,german,12.437981667612153,0.46557247585181705,-8.741,-0.1463685761064718,107.011,-0.5493249115394153,-0.7818545784597757,0.015325714171349418,-1.251171492347366,0.039797469874066085,-0.45937915490389897,0.008022088353413656,0.3003817975441131,1,0.0,1.0,0.7507857519179617,4,False,False,True,False
